CUST_UID,AGN_CNT_RCT_12_MON,ICO_CUR_MON_ACM_TRX_TM,NB_RCT_3_MON_LGN_TMS_AGV,AGN_CUR_YEAR_AMT,AGN_CUR_YEAR_WAG_AMT,AGN_AGR_LATEST_AGN_AMT,ICO_CUR_MON_ACM_TRX_AMT,COUNTER_CUR_YEAR_CNT_AMT,PUB_TO_PRV_TRX_AMT_CUR_YEAR,MON_12_EXT_SAM_TRSF_IN_AMT,MON_12_EXT_SAM_TRSF_OUT_AMT,MON_12_EXT_SAM_NM_TRSF_OUT_CNT,MON_12_EXT_SAM_AMT,CUR_MON_EXT_SAM_CUST_TRSF_IN_AMT,CUR_MON_EXT_SAM_CUST_TRSF_OUT_AMT,MON_12_CUST_CNT_PTY_ID,MON_12_TRX_AMT_MAX_AMT_PCTT,CUR_YEAR_MON_AGV_TRX_CNT,MON_12_AGV_TRX_CNT,MON_12_ACM_ENTR_ACT_CNT,MON_12_AGV_ENTR_ACT_CNT,MON_12_ACM_LVE_ACT_CNT,MON_12_AGV_LVE_ACT_CNT,CUR_YEAR_PUB_TO_PRV_TRX_PTY_CNT,MON_6_50_UP_ENTR_ACT_CNT,MON_6_50_UP_LVE_ACT_CNT,CUR_YEAR_COUNTER_ENCASH_CNT,MON_12_ACT_OUT_50_UP_CNT_PTY_QTY,MON_12_ACT_IN_50_UP_CNT_PTY_QTY,LAST_12_MON_COR_DPS_TM_PNT_BAL_PEAK_VAL,LAST_12_MON_COR_DPS_DAY_AVG_BAL,CUR_MON_COR_DPS_MON_DAY_AVG_BAL,CUR_YEAR_COR_DMND_DPS_DAY_AVG_BAL,CUR_YEAR_COR_DPS_YEAR_DAY_AVG_INCR,LAST_12_MON_DIF_NM_MON_AVG_TRX_AMT_NAV,LAST_12_MON_MON_AVG_TRX_AMT_NAV,COR_KEY_PROD_HLD_NBR,CUR_YEAR_MID_BUS_INC,AI_STAR_SCO,WTHR_OPN_ONL_ICO,EMP_NBR,REG_CPT,SHH_BCK,HLD_DMS_CCY_ACT_NBR,REG_DT,LGP_HLD_CARD_LVL,OPN_TM,NB_CTC_HLD_IDV_AIO_CARD_SITU,HLD_FGN_CCY_ACT_NBR
9fa7339496644168a80bbfae65087e1b,,22.0,122.0,,,500002.0,267746.3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.1,72.0,132.0,1332.0,112.8,232.0,21.2,,,,2.0,,,9414523.1,5166742.0,5590257.1,5590257.1,169154.4,2066926.0,2066926.0,22.0,222.1,4,B,2.0,10000002.0,12,12.0,546.52,C,518.77,C,2.0
d52576dcdf8247c483f09e28d5e8e9f6,502.0,212.0,232.0,20661274.8,493106.8,36002.0,20738274.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,252.0,81.2,102.0,10.3,852.0,72.8,,62.0,12.0,2.0,12.0,42.0,47448689.3,10932057.8,29792173.0,29792173.0,20766313.3,7587697.6,7590030.9,32.0,402.9,4,B,22.0,50000002.0,12,12.0,499.42,D,432.65,D,2.0
25c83ac4a6af465ab0c87d74a66aa4f5,,402.0,345.3,,,,10802757.7,2.0,292763.3,86002.0,1010002.0,22.0,-923998.0,2.0,2.0,,2.5,502.0,587.8,1832.0,154.5,5202.0,435.3,42.0,22.0,22.0,2.0,12.0,32.0,42837044.6,3910437.2,5873051.5,5873051.5,2400579.8,22458077.9,22549411.2,22.0,1411.6,4,B,52.0,72500002.0,32,12.0,898.45,C,891.35,C,12.0
f74f38e840864f59965b289dff74fac1,42.0,,148.7,,,14487.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.1,122.0,151.2,342.0,30.3,1452.0,122.8,,2.0,22.0,2.0,22.0,2.0,112011312.4,38714359.4,7414756.7,7414756.7,-34963613.9,6793726.7,6793726.7,22.0,1712.5,5,A,2042.0,500000002.0,32,12.0,893.61,C,888.13,D,2.0
5fab13c7ca7849cc896f8a2dc1aede2b,1572.0,202.0,25.3,5428047.7,5322995.1,1482031.6,79660114.7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.3,452.0,702.0,2892.0,242.8,5512.0,461.2,,572.0,672.0,2.0,162.0,82.0,258397944.6,29591870.1,18744481.3,18744481.3,-11612389.6,453756668.3,640956318.3,62.0,7889.1,5,B,102.0,50000002.0,32,22.0,800.71,F,794.58,F,2.0
a4c934fb4c4e431ca90fffbc6e204c9f,,62.0,78.7,,,,2994123.0,2.0,2944123.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,122.0,81.2,122.0,12.0,832.0,71.2,22.0,,,2.0,2.0,12.0,25064399.3,18228161.1,20652584.4,20652584.4,3101366.5,4325247.7,4325247.7,22.0,-3.2,4,B,2.0,5000002.0,12,12.0,482.0,D,474.26,D,2.0
5945e32aaa72434dbfa4c968139aa0b4,2.0,12.0,68.7,,,276630.4,139828.1,2.0,139828.1,2.0,2.0,2.0,2.0,2.0,2.0,,2.6,42.0,78.7,682.0,58.7,242.0,22.0,12.0,12.0,22.0,2.0,32.0,22.0,827768178.7,6408654.2,9798446.4,9798446.4,3413089.3,6794282.7,6794282.7,22.0,246.1,5,B,532.0,10000002.0,12,12.0,1632.0,D,1620.71,D,2.0
facb7a88aae347348a5591626e20f99a,7942.0,92.0,462.0,18320634.4,18320634.4,533793.0,19820646.5,2.0,2.0,126833832.2,82100002.0,72.0,44733832.2,15900002.0,2.0,Y,2.0,202.0,488.7,2272.0,191.2,3572.0,299.5,,62.0,82.0,2.0,42.0,52.0,112774417.6,10920802.2,1046890.9,1046890.9,-12192831.3,36796789.8,73773041.0,42.0,305.7,4,B,972.0,10000002.0,32,12.0,424.26,F,301.68,F,2.0
8c5ff79f54a544faa06673e22182685a,,32.0,78.7,,,,21585029.9,2.0,2.0,2.0,7731266.4,12.0,-7731262.4,2.0,7731266.4,,2.2,252.0,211.2,2042.0,172.0,472.0,41.2,,2.0,22.0,2.0,12.0,2.0,25645845.4,15722327.0,12851867.6,12851867.6,-2680557.9,4341996.9,4986269.0,32.0,222.1,4,B,2.0,10200002.0,32,22.0,1624.58,B,501.68,D,2.0
a40d87b9499f44438988c8890a038559,,52.0,492.0,,,,89924569.1,2.0,2.0,11000002.0,1925200002.0,712.0,-1914199998.0,5000002.0,79800002.0,Y,2.2,992.0,1207.0,13092.0,1092.8,1372.0,116.2,,442.0,322.0,2.0,32.0,132.0,415171532.5,11685391.9,9696883.0,9696883.0,-1343696.3,207805239.8,369155239.8,42.0,4531.9,5,B,522.0,60000002.0,32,22.0,2105.55,C,408.45,B,2.0
23a1c99bb0f949e3809d3a38c3df0613,,442.0,845.3,,,,82943786.0,2.0,2.0,639700002.0,8200102.0,62.0,631499902.0,62200002.0,3500002.0,,2.1,672.0,797.0,2552.0,214.5,6992.0,584.5,,362.0,332.0,2.0,152.0,52.0,44510434.2,8035973.3,13786053.0,12845289.8,5826880.6,132611419.6,196586813.6,52.0,4660.2,4,B,132.0,10000002.0,12,32.0,1357.81,B,882.97,B,22.0
904ce263461a485faf58edf777953e5d,,12.0,55.3,,,,108502.0,2.0,108502.0,2.0,2.0,2.0,2.0,2.0,2.0,,,12.0,14.5,72.0,7.8,82.0,8.7,12.0,22.0,12.0,2.0,12.0,12.0,109607308.5,35300909.2,28756534.1,28756534.1,-5945365.8,6853488.0,6853488.0,42.0,285.0,5,B,2.0,4000002.0,32,12.0,423.29,D,408.77,C,2.0
65cf022c45d84efbbd3cfff4fba1de21,182.0,402.0,845.3,128971.0,128971.0,128971.0,39289708.3,2.0,2.0,64431351.1,134089584.0,402.0,-69658230.9,2.0,13413264.3,Y,2.0,712.0,698.7,1812.0,152.8,6552.0,547.8,,152.0,172.0,2.0,82.0,132.0,181801477.4,73825240.8,85670806.1,85670806.1,12475254.9,82163171.4,111154055.1,52.0,68228.6,5,B,712.0,286650002.0,32,32.0,3211.35,,2925.87,D,52.0
42d6cea4559b423f81b9d7ace38630fe,,42.0,165.3,,,12.0,1549102.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.2,132.0,222.0,1052.0,89.5,1592.0,134.5,,32.0,32.0,2.0,12.0,32.0,23804797.2,11129439.8,5680693.3,5680693.3,-6183686.1,17042046.3,17042046.3,22.0,882.3,4,B,2.0,50000002.0,12,12.0,725.55,,711.03,C,2.0
b240a26e8b2c4679ba6c1b020247ad4d,2472.0,572.0,515.3,2186210.0,,1422922.0,545306012.9,2.0,1325602.0,513171493.2,1261019870.0,162.0,-747848374.3,40000002.0,70000002.0,,2.0,642.0,434.5,492.0,42.8,4702.0,393.7,32.0,212.0,512.0,2.0,222.0,102.0,1515210934.0,41456745.0,32564471.0,32564471.0,-32509914.8,903670636.4,1051519916.0,32.0,-1.1,4,B,602.0,2500000002.0,32,12.0,1259.1,B,925.55,D,2.0
bb5a6ca3e1c24b5e858063f27b6fe2ff,1322.0,462.0,675.3,169732.0,,169732.0,8661186.4,2.0,4346880.8,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.0,672.0,567.0,1892.0,159.5,4892.0,409.5,82.0,22.0,2.0,2.0,2.0,12.0,12779654.6,2068092.1,10820352.2,10820352.2,9544339.9,13963834.6,13980501.3,32.0,504.4,4,B,102.0,444400002.0,12,22.0,450.71,,310.39,B,2.0
f1a4450fc252452b8d6051e9f0e87dab,1852.0,42.0,78.7,428002.0,428002.0,428002.0,942208.6,2.0,207222.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.2,232.0,256.2,2492.0,209.5,562.0,48.7,12.0,,,2.0,,,8621015.3,4926249.2,2619730.1,2619730.1,-2624929.7,2327465.7,2327465.7,42.0,242.6,3,B,152.0,20000002.0,12,12.0,392.65,,384.9,F,2.0
2b4927e255724f83b1332112ae557cbd,,12.0,68.7,,,,500000002.0,2.0,2.0,2.0,750129728.7,42.0,-750129724.7,2.0,2.0,Y,,22.0,36.2,202.0,18.7,212.0,19.5,,122.0,152.0,2.0,32.0,62.0,400122059.2,1464608.1,80767.0,80767.0,-5769481.8,445844145.9,508354956.5,22.0,175.3,5,B,172.0,400000002.0,32,12.0,1594.26,F,283.94,,2.0
b920a3d977e244099356abe27c30383d,,,15.3,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,62.0,57.0,62.0,7.0,602.0,52.0,,12.0,2.0,2.0,2.0,22.0,181015756.9,169987495.8,180555279.7,180555279.7,12625196.1,2073327.6,2073327.6,22.0,237.8,4,A,22.0,200000002.0,12,12.0,1408.13,D,1402.0,D,2.0
2de6a36c0974477d80e4f3ff7fc0495f,24962.0,622.0,858.7,10818385.2,,1900313.1,20431951.1,2.0,900343.3,90000002.0,5000002.0,12.0,85000002.0,20000002.0,2.0,,2.5,702.0,475.3,752.0,64.5,4932.0,412.8,52.0,82.0,22.0,2.0,12.0,2.0,158321890.2,14284165.2,9047224.8,9047224.8,-9336293.6,13590427.4,21507094.1,32.0,1881.7,4,B,12.0,49300002.0,32,12.0,1663.94,B,807.81,C,2.0
9cc574b912c34ff4a0a2ee370c06d658,3662.0,502.0,682.0,1973331.4,,126322.0,86098105.3,2.0,1733349.6,921500002.0,92000002.0,52.0,829500002.0,55000002.0,2.0,Y,2.3,572.0,457.8,962.0,82.0,4512.0,377.8,72.0,332.0,262.0,2.0,32.0,32.0,132050382.8,10802136.4,6562355.3,6562355.3,-4624923.7,117579871.5,242644165.1,42.0,14571.4,4,B,2.0,100000002.0,12,12.0,435.87,D,384.58,C,2.0
87446b8309e1467ca50766fbbfedc70c,,,68.7,,,,,2.0,2.0,2.0,207751749.3,32.0,-207751745.3,2.0,2.0,Y,,32.0,53.7,142.0,13.7,482.0,42.0,,82.0,112.0,2.0,132.0,42.0,3046986121.0,622032009.0,550764333.5,550764333.5,-72028011.2,988259319.8,1101529904.0,22.0,6291.9,5,A,202.0,300000002.0,32,52.0,559.74,,486.52,B,2.0
08c95775d0c3462e8e030c75c7779df1,14182.0,312.0,395.3,23233636.5,23233636.5,16021088.8,111958180.6,2.0,2.0,14150002.0,104092050.8,132.0,-89942046.8,950002.0,13461511.2,Y,2.0,1652.0,1281.2,12862.0,1073.7,2492.0,209.5,,142.0,212.0,2.0,42.0,32.0,210468181.2,4287926.4,5924467.3,5924467.3,-1875556.4,107310109.8,117163613.8,32.0,248.5,4,B,1592.0,100000002.0,32,12.0,1855.23,B,1697.81,B,2.0
8c280796ae0944f4a6a3e819c2180045,312.0,,68.7,,,379906.5,,,,406790892.9,754308062.0,232.0,-347517167.1,,,,2.1,,697.0,5002.0,418.7,3342.0,280.3,,112.0,52.0,,62.0,532.0,346737110.7,17363777.7,11507.3,11507.3,-24613176.9,650428649.9,868051188.7,22.0,631.3,4,A,102.0,300000002.0,32,22.0,417.16,D,278.77,D,2.0
13123abbee304143bdaee873d5cedaef,,142.0,305.3,,,,2559567.3,400002.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.2,342.0,314.5,1292.0,109.5,2462.0,207.0,,,,12.0,,,13886924.7,5031468.3,6887249.6,6887249.6,1705319.9,10551826.9,10551826.9,32.0,967.6,4,B,2.0,5000002.0,12,12.0,892.97,A,883.61,A,2.0
3d2fee67b1314eb6b1d847bd838caf33,,42.0,255.3,,,,881792.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.5,202.0,278.7,1282.0,108.7,2042.0,172.0,,,,2.0,,,6999192.3,5175380.9,4501668.0,4501668.0,-687293.5,6309576.9,6320010.2,32.0,485.0,4,B,22.0,10000002.0,12,12.0,803.29,,793.61,B,2.0
243ff2ed4f684a2ebeb8776a43d8acc8,,,68.7,,,,,2.0,2.0,1002.0,2.0,2.0,1002.0,1002.0,2.0,Y,,12.0,2.8,12.0,2.8,2.0,2.0,,,,2.0,,,500000002.0,43629.4,48023.3,48023.3,-17799722.5,2.0,85.3,22.0,2285.0,5,A,1082.0,31451750002.0,32,12.0,1272.97,,313.94,B,2.0
45815378a50b4dbe877976763a945212,3792.0,22.0,182.0,2342311.1,2342311.1,2342311.1,2342311.1,2.0,2.0,296000002.0,20000002.0,12.0,276000002.0,18000002.0,2.0,Y,,112.0,76.2,132.0,12.8,762.0,65.3,,22.0,12.0,2.0,32.0,2.0,176808765.7,20862362.9,4407785.5,4407785.5,-19249465.5,26211977.0,52545310.4,42.0,125.3,5,B,502.0,2685900002.0,32,12.0,1341.35,F,1335.23,D,2.0
cd2e6e16a61b410992c0f6bd5705dd04,4472.0,322.0,522.0,1251825.5,1251825.5,1251825.5,13185738.0,2.0,6213934.1,2.0,2.0,2.0,2.0,2.0,2.0,,2.2,522.0,482.8,1452.0,122.8,4322.0,362.0,32.0,12.0,2.0,2.0,2.0,12.0,16174406.3,4244519.2,5408906.1,5408906.1,1480591.5,20083058.4,20083058.4,32.0,968.9,4,B,182.0,50000002.0,12,12.0,277.16,D,275.23,D,2.0
594c02cb1ad94220b3a74c6403899f7b,582.0,22.0,62.0,327412.0,327412.0,327412.0,331791.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.5,152.0,186.2,1322.0,112.0,892.0,76.2,,,,2.0,,,8483228.2,3530654.0,5213585.7,5213585.7,2019460.7,2574662.2,3278527.8,52.0,769.6,4,B,52.0,2000002.0,12,12.0,332.65,B,320.39,B,2.0
dbf117050be845ac966dbcff118d2483,151112.0,7982.0,,209609493.4,200497882.4,4219602.0,2612574214.0,2.0,4858634.2,10339501003.0,31120501902.0,2272.0,-20781000897.0,2.0,60000002.0,Y,2.3,11502.0,18401.2,134712.0,11227.8,86082.0,7175.3,312.0,1912.0,2912.0,2.0,612.0,292.0,9340032521.0,2081685474.0,1886384525.0,1886384525.0,-594155682.9,6291215659.0,11540412620.0,82.0,126455.6,5,B,20002.0,21777712.0,32,52.0,500.71,D,499.74,,12.0
4675cf42ba9a42d9a6a566700f70c5ca,,,128.7,,,,,2.0,2.0,77000002.0,2.0,2.0,77000002.0,50000002.0,2.0,Y,2.4,12.0,11.2,42.0,5.3,72.0,7.8,,42.0,42.0,2.0,42.0,2.0,1211018663.0,17763939.5,33047366.1,33047366.1,15759871.9,3352980.2,9769646.9,22.0,2285.0,5,A,11902.0,3876301773.0,32,12.0,1827.48,,617.48,C,2.0
a34e5245b6f946b08cdee556d9b68243,812.0,712.0,385.3,15233160.4,,14426162.7,24620274.4,2.0,549749.8,23999442.1,5000002.0,12.0,18999442.1,13999442.1,5000002.0,Y,2.0,752.0,113.7,52.0,6.2,1292.0,109.5,62.0,32.0,22.0,2.0,12.0,12.0,11095657.7,667677.7,5244503.3,5244503.3,5022251.0,3201264.0,5617884.0,32.0,2103.1,5,B,202.0,393126660.0,32,12.0,615.55,,23.61,C,2.0
2ea545dad16b44038e8fbcff47ca681a,,42.0,175.3,,,,60524962.0,2.0,2.0,90000002.0,127100002.0,32.0,-37099998.0,2.0,2.0,,4.4,52.0,82.8,352.0,31.2,622.0,53.7,,72.0,92.0,2.0,132.0,182.0,264995593.2,55568134.7,24666365.2,24666365.2,-34679887.1,228291157.2,246382823.8,22.0,2090.3,4,B,102.0,100000002.0,12,12.0,263.29,,132.65,B,2.0
99108fbda9c041d0acaab890d1b867d9,86272.0,2612.0,1192.0,36720533.9,36673639.9,3489308.6,56212177.3,2164207.0,826124.5,67949902.0,87707280.6,442.0,-19757376.6,3000002.0,7100002.0,Y,2.5,3402.0,2678.7,6892.0,576.2,25232.0,2104.5,52.0,152.0,82.0,52.0,22.0,42.0,27241918.1,4738368.0,5059964.1,5059964.1,423341.2,83526840.8,96544939.0,62.0,2307.2,5,B,4002.0,30000002.0,12,32.0,943.61,D,699.42,B,2.0
d0a3237f76944c32aba146b9353637c1,2482.0,462.0,,28347642.5,,25037727.0,3483500804.0,2.0,248441.3,51174214.9,10024002.0,72.0,41150214.9,2.0,2.0,Y,2.5,1072.0,878.7,6262.0,523.7,4262.0,357.0,52.0,262.0,272.0,2.0,112.0,72.0,1417850214.0,20449185.0,16973416.6,14973416.6,-2569911.1,1256480823.0,1262249716.0,42.0,4844.5,5,B,502.0,20000000002.0,32,32.0,636.19,C,629.74,,2.0
9e20ba49a2b74bef98186cecb97b49bd,1992.0,12.0,215.3,3690308.1,3690308.1,3690308.1,3690308.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.0,92.0,99.5,522.0,45.3,652.0,56.2,,22.0,22.0,2.0,12.0,12.0,106953988.9,41005513.7,4067876.1,4067876.1,-36592144.9,40139925.5,140206370.7,52.0,291.1,4,B,232.0,,2,22.0,113.61,D,109.42,D,2.0
a1ef8b62039f4e96bf699ed4690475f6,,,5.3,,,,,,,1002.0,450000002.0,12.0,-449998998.0,,,,,,3.7,12.0,2.8,12.0,2.8,,,,,,,5000904385.0,146963140.4,9484398.0,9484398.0,-175480799.9,2.0,37500085.3,52.0,237.8,5,A,1502.0,6409432002.0,32,22.0,772.97,B,708.77,B,2.0
883ec3adcb2044ad871e1cd6eb2cca13,1222.0,202.0,258.7,507217.9,370269.0,50973.9,15023101.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.0,372.0,415.3,1392.0,117.8,3572.0,299.5,,42.0,42.0,2.0,22.0,12.0,23485262.0,10666874.3,2872882.4,2872882.4,-9057333.0,18094062.0,35359778.5,42.0,17771.9,4,B,42.0,10000002.0,12,12.0,566.84,E,557.81,E,22.0
dbdc58129ba3466bb472cb042b5c9018,,912.0,872.0,,,,440484746.2,2.0,2.0,2.0,1361500002.0,112.0,-1361499998.0,2.0,2.0,Y,2.0,1022.0,552.0,3572.0,299.5,3032.0,254.5,,442.0,462.0,2.0,252.0,82.0,232678260.9,39046472.4,35851823.3,35851823.3,-922995.0,255984280.8,369442614.1,42.0,6422.7,5,B,3002.0,982730002.0,32,12.0,3084.26,,203.94,C,2.0
c75b3dd5be904cce9880b0c27b71cb6f,,,65.3,,,,,2.0,2.0,800346119.9,801053234.3,22.0,-707112.4,222316.0,2.0,,2.0,22.0,15.3,62.0,7.0,102.0,10.3,,,,2.0,,,800998269.8,54822230.8,2.0,,,183174.9,133633120.7,22.0,2.0,5,A,2.0,1000000002.0,32,12.0,252.0,D,219.1,D,2.0
9df7e08d583647d393b46d04a3ec8d2e,1782.0,172.0,212.0,1325002.0,1325002.0,1325002.0,10997778.0,2.0,1625627.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.5,582.0,375.3,2452.0,206.2,2032.0,171.2,22.0,2.0,12.0,2.0,12.0,2.0,16584632.3,3047413.4,6581485.7,6581485.7,3745614.5,12987236.0,15403953.1,52.0,5451.2,4,B,152.0,,2,12.0,,,1762.0,C,2.0
82e4cadd17294145a7556506b0742734,1532.0,372.0,162.0,,,1140604.0,6696539.2,2.0,104323.7,2.0,2.0,2.0,2.0,2.0,2.0,,2.2,392.0,130.3,162.0,15.3,1382.0,117.0,12.0,22.0,2.0,2.0,32.0,12.0,28253392.5,4630101.0,19961772.8,19961772.8,15907239.9,13020867.0,13020867.0,22.0,296.8,4,B,202.0,100000002.0,32,12.0,175.23,C,171.03,C,2.0
6d9ebba6d48249ed8e18382ef39df243,,92.0,132.0,,,,10652762.0,2.0,99002.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,492.0,366.2,662.0,57.0,3712.0,311.2,12.0,22.0,2.0,2.0,2.0,22.0,20434833.3,11322833.7,11845034.9,11845034.9,562438.7,10180771.3,18624036.3,52.0,19453.7,4,B,2.0,2000002.0,12,12.0,929.1,C,915.87,C,22.0
b4a1c36429e74323aa16c295878ab236,,2.0,2.0,,,,2.0,2.0,2230002.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,112.0,102.8,82.0,8.7,1132.0,96.2,12.0,12.0,12.0,2.0,12.0,32.0,27419582.0,14202137.5,1771136.8,1771136.8,-13155527.5,6478868.4,6478868.4,42.0,3454.7,4,A,22.0,10000002.0,12,12.0,932.97,D,927.48,D,2.0
8ded2b6ec067471c8cab37a0c24e2e8a,1502.0,282.0,502.0,498537.0,498537.0,498537.0,17050779.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.1,472.0,827.8,3022.0,253.7,6892.0,576.2,,62.0,2.0,2.0,12.0,32.0,37107476.7,10130539.5,20821492.0,20821492.0,11774392.0,49791658.5,49791658.5,32.0,2406.4,4,B,122.0,50000002.0,12,12.0,518.13,C,513.61,C,2.0
2d13ae41beac4da68d002770505c114c,13422.0,342.0,348.7,21640972.8,,20929092.8,44851734.9,2.0,224802.0,260000002.0,54895287.2,132.0,205104716.8,2.0,2113779.6,Y,2.5,362.0,336.2,132.0,12.8,3882.0,325.3,32.0,22.0,122.0,2.0,62.0,22.0,816152633.9,96779063.9,121855116.1,121855116.1,24860403.5,45662830.5,138613647.6,32.0,1102.8,5,B,39002.0,5693500002.0,32,12.0,2416.52,C,2404.26,B,2.0
77e14089d94e460687c369abb44ba12f,,52.0,282.0,,,,4676867.0,1498002.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.1,272.0,187.8,962.0,82.0,1272.0,107.8,,,,32.0,,,9672160.5,3741906.2,6404820.0,6404820.0,2841216.7,3182588.8,3182588.8,22.0,319.5,4,B,2.0,10000002.0,32,12.0,1990.39,,1986.19,B,2.0
32f7b85bda0943b1b54ff28593cf4842,,,142.0,,,1052175.9,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.4,622.0,73.7,372.0,32.8,492.0,42.8,,2.0,12.0,2.0,22.0,2.0,21662527.3,8782973.1,2.0,,,7911768.3,7911768.3,22.0,2284.9,4,A,2.0,,2,12.0,688.45,C,642.0,C,2.0
e37d9f96bdbd4fdcb2e1db24a73f8987,3492.0,2102.0,1425.3,10078329.9,10078329.9,8528776.8,427691922.3,2.0,663043.3,2.0,223564652.0,62.0,-223564648.0,2.0,101817602.0,,2.0,2882.0,2562.0,7052.0,589.5,23672.0,1974.5,82.0,1822.0,1942.0,2.0,292.0,282.0,378397709.6,238392043.1,299358428.4,299358428.4,71940686.9,750967556.1,1229266495.0,62.0,1200797.3,4,B,502.0,5000002.0,12,12.0,575.23,D,571.35,D,12.0
8e06627999d04484be2e1011f5907582,21542.0,52.0,225.3,16791584.4,,1012002.0,26791584.4,2.0,2.0,524000002.0,267000002.0,62.0,257000002.0,2.0,2.0,Y,,82.0,114.5,442.0,38.7,912.0,77.8,,112.0,212.0,2.0,62.0,22.0,231715240.2,87158722.6,120160557.4,20160557.4,43207253.9,40631712.7,185171288.0,42.0,3901.7,5,B,1802.0,600000002.0,32,22.0,528.45,,103.94,C,2.0
379cf773be2149b18e37ed9ac8617f7a,,,45.3,,,,,2.0,2.0,200000002.0,718000002.0,32.0,-517999998.0,200000002.0,2.0,Y,,22.0,60.3,622.0,53.7,82.0,8.7,,72.0,62.0,2.0,,,1552335195.0,520223029.4,52659539.0,52659539.0,-508860833.7,1470742.7,161449215.0,22.0,1214.7,5,A,85202.0,9984426112.0,22,12.0,2631.35,,441.68,C,12.0
ba0f1c643ed048ac9e4f45b39f954ee7,,302.0,58.7,,,,1002327.3,2.0,836827.3,2.0,2.0,2.0,2.0,2.0,2.0,Y,3.0,372.0,282.8,242.0,22.0,3132.0,262.8,112.0,102.0,92.0,2.0,22.0,32.0,8338015426.0,3790502.2,2591683.2,2591683.2,-1686705.0,510537472.8,510537472.8,32.0,399.0,5,B,2.0,500000002.0,32,12.0,272.0,C,265.87,D,2.0
024e54fafa0c45c286761a14661b6b68,7602.0,712.0,308.7,3450492.1,,264302.0,17020319.9,500002.0,348737.7,142800002.0,2.0,2.0,142800002.0,13000002.0,2.0,,2.0,952.0,712.0,1432.0,121.2,7092.0,592.8,102.0,62.0,2.0,12.0,,,13997020.0,4411132.4,6190193.7,6190193.7,2023833.4,16927529.2,28827529.2,52.0,662.3,4,B,2.0,49083488.0,32,12.0,2608.77,D,450.71,B,2.0
c163568ebc304e0ca879072603b87ed0,492.0,72.0,245.3,5257681.3,5257681.3,5257681.3,7029581.8,2.0,688204.6,20592875.9,2.0,2.0,20592875.9,2.0,2.0,,2.6,142.0,176.2,142.0,13.7,1952.0,164.5,22.0,42.0,32.0,2.0,2.0,22.0,71091942.8,38767497.8,44452916.6,44452916.6,9523100.3,13007727.1,28239281.2,42.0,337.8,4,B,32.0,189960002.0,32,12.0,554.58,,398.45,,12.0
72338eecac404786b24311959ea36f16,362.0,262.0,,585412.6,582612.6,136107.3,4955830218.0,2.0,2.0,1057400006.0,9178500012.0,172.0,-8121100004.0,1010700002.0,3000000002.0,Y,2.1,472.0,458.7,1792.0,151.2,3692.0,309.5,,502.0,562.0,2.0,62.0,92.0,2605900448.0,34298798.3,208203017.9,208203017.9,156883220.1,4494675826.0,5715775630.0,52.0,27686.1,4,B,2002.0,63421002.0,32,12.0,2420.39,,1946.52,,2.0
c38482bab9b544558850f8ec43b3b0c3,,512.0,388.7,,,,27070534.2,2.0,849167.9,10300002.0,20020002.0,22.0,-9719998.0,8800002.0,2.0,,2.3,612.0,583.7,602.0,52.0,6382.0,533.7,22.0,132.0,112.0,2.0,122.0,152.0,41819785.6,10516135.0,4465633.9,4465633.9,-7574835.8,57623597.0,60150263.7,32.0,3836.2,4,B,2.0,2000000002.0,32,12.0,197.16,,191.68,D,2.0
b384c3faebe44a89b18915d5844d02b6,4732.0,422.0,875.3,4275797.0,4275797.0,4275797.0,40124375.8,2.0,2015531.7,2.0,2075512.0,32.0,-2075508.0,2.0,2.0,Y,2.5,1172.0,1785.3,16112.0,1344.5,5292.0,442.8,192.0,2.0,32.0,2.0,32.0,2.0,46607740.3,29995517.2,26494547.0,26494547.0,-2616439.4,25547785.4,25744497.9,52.0,15348.7,4,B,362.0,30000002.0,12,12.0,2084.58,,2059.42,C,22.0
